city,fengxiang,yWendu,tianqi,bWendu,fengli,ymd
青岛,东风,15℃,多云,23℃,3-4级,2016-05-21
青岛,东北风,15℃,多云,24℃,3-4级,2016-05-22
青岛,南风,14℃,小雨~多云,19℃,3-4级,2016-05-23
青岛,南风,17℃,多云,25℃,3-4级,2016-05-24
青岛,南风,18℃,晴~多云,24℃,3-4级,2016-05-25
青岛,北风,18℃,多云,27℃,3-4级,2016-05-26
青岛,北风,18℃,多云~阵雨,23℃,3-4级,2016-05-27
青岛,南风,18℃,多云~阵雨,21℃,3-4级,2016-05-28
青岛,北风,16℃,多云~晴,24℃,3-4级,2016-05-29
青岛,南风,17℃,晴,24℃,3-4级,2016-05-30
青岛,东南风,17℃,雾~多云,21℃,3-4级,2016-05-31
临沂,东南风,14℃,阴,21℃,微风,2016-05-08
临沂,南风,12℃,小雨~多云,20℃,微风,2016-05-09
临沂,北风,14℃,多云~晴,24℃,微风,2016-05-10
临沂,西南风,17℃,晴~多云,28℃,3-4级,2016-05-11
临沂,西南风,12℃,多云~雷阵雨,31℃,4-5级,2016-05-12
临沂,南风,12℃,晴~多云,22℃,微风,2016-05-13
临沂,南风,14℃,阴~中到大雨,25℃,3-4级,2016-05-14
临沂,北风,11℃,小雨~多云,20℃,3-4级,2016-05-15
临沂,西南风,13℃,晴,26℃,微风,2016-05-16
临沂,南风,12℃,晴~多云,28℃,3-4级,2016-05-17
临沂,东南风,13℃,晴~多云,26℃,3-4级,2016-05-18
临沂,东南风,14℃,多云,25℃,微风,2016-05-19
临沂,东风,15℃,多云,25℃,3-4级,2016-05-20
临沂,东风,13℃,阴~多云,24℃,微风,2016-05-21
临沂,东风,17℃,多云~阵雨,26℃,微风,2016-05-22
临沂,北风,14℃,阴~多云,20℃,微风,2016-05-23
临沂,西风,17℃,晴~多云,28℃,微风,2016-05-24
临沂,西南风,18℃,多云,30℃,微风,2016-05-25
临沂,北风,20℃,多云,30℃,3-4级,2016-05-26
临沂,东南风,18℃,小雨,23℃,微风,2016-05-27
石家庄,南风,19℃,多云~小雨,31℃,3-4级,2016-05-01
石家庄,西北风,14℃,晴,24℃,4-5级,2016-05-02
石家庄,西风,14℃,晴,28℃,3-4级,2016-05-03
石家庄,南风,18℃,晴~多云,30℃,4-5级,2016-05-04
石家庄,北风,15℃,多云~晴,29℃,3-4级,2016-05-05
石家庄,北风,14℃,晴,24℃,3-4级,2016-05-06
石家庄,无持续风向,16℃,晴~多云,25℃,3-4级,2016-05-07
石家庄,南风,15℃,多云,25℃,3-4级,2016-05-08
石家庄,东风,14℃,小雨,23℃,微风,2016-05-09
石家庄,南风,18℃,晴,27℃,3-4级,2016-05-10
石家庄,南风,19℃,多云~阴,31℃,5-6级,2016-05-11
石家庄,北风,12℃,阴~晴,22℃,4-5级,2016-05-12
石家庄,南风,14℃,晴~小雨,25℃,3-4级,2016-05-13
石家庄,南风,11℃,中雨~阴,19℃,微风,2016-05-14
石家庄,西北风,11℃,晴,25℃,4-5级,2016-05-15
石家庄,南风,17℃,晴,30℃,3-4级,2016-05-16
石家庄,南风,18℃,晴,31℃,3-4级,2016-05-17
临沂,东南风,16℃,阵雨~多云,20℃,微风,2016-05-28
临沂,北风,17℃,阴~多云,27℃,微风,2016-05-29
临沂,南风,19℃,晴~多云,29℃,微风,2016-05-30
临沂,东风,18℃,多云~阴,30℃,微风,2016-05-31
石家庄,南风,16℃,多云,29℃,3-4级,2016-05-18
石家庄,南风,16℃,多云,26℃,3-4级,2016-05-19
石家庄,东南风,17℃,多云,27℃,3-4级,2016-05-20
石家庄,东南风,17℃,多云,26℃,3-4级,2016-05-21
石家庄,南风,18℃,多云,27℃,微风,2016-05-22
石家庄,南风,15℃,小雨~晴,24℃,3-4级,2016-05-23
石家庄,南风,19℃,多云~阴,30℃,3-4级,2016-05-24
石家庄,西风,18℃,多云~晴,28℃,3-4级,2016-05-25
石家庄,西北风,17℃,晴,28℃,3-4级,2016-05-26
石家庄,南风,17℃,多云,27℃,3-4级,2016-05-27
石家庄,南风,17℃,晴,28℃,3-4级,2016-05-28
石家庄,北风,19℃,晴,31℃,3-4级,2016-05-29
石家庄,南风,21℃,晴~多云,35℃,3-4级,2016-05-30
石家庄,东北风,19℃,阴~多云,29℃,3-4级,2016-05-31
济宁,南风,19℃,晴~多云,30℃,3-4级,2016-05-01
济宁,南风,17℃,雷阵雨~晴,26℃,3-4级,2016-05-02
济宁,西北风,14℃,晴,25℃,3-4级,2016-05-03
济宁,南风,19℃,晴~多云,29℃,3-4级,2016-05-04
济宁,南风,16℃,多云~雷阵雨,29℃,3-4级,2016-05-05
济宁,北风,15℃,多云~晴,24℃,3-4级,2016-05-06
济宁,东北风,17℃,多云,25℃,微风,2016-05-07
济宁,东南风,17℃,阴,23℃,微风,2016-05-08
济宁,南风,15℃,阵雨~多云,22℃,微风,2016-05-09
济宁,北风,15℃,多云~晴,25℃,微风,2016-05-10
济宁,南风,19℃,晴,31℃,3-4级,2016-05-11
济宁,南风,10℃,多云~阵雨,28℃,4-5级,2016-05-12
济宁,南风,15℃,多云,23℃,微风,2016-05-13
济宁,北风,15℃,小雨~中雨,22℃,微风,2016-05-14
济宁,西北风,10℃,阴~多云,22℃,3-4级,2016-05-15
济宁,西南风,15℃,晴,27℃,微风,2016-05-16
济宁,南风,17℃,晴,28℃,3-4级,2016-05-17
济宁,东南风,16℃,多云~晴,26℃,3-4级,2016-05-18
济宁,南风,17℃,多云,26℃,3-4级,2016-05-19
济宁,东南风,18℃,晴~多云,27℃,微风,2016-05-20
淄博,南风,19℃,多云~阴,32℃,3-4级,2016-05-01
淄博,北风,12℃,雷阵雨~多云,26℃,3-4级,2016-05-02
淄博,北风,12℃,晴,24℃,3-4级,2016-05-03
淄博,南风,18℃,晴,30℃,3-4级,2016-05-04
淄博,南风,15℃,雷阵雨~阴,31℃,3-4级,2016-05-05
淄博,北风,13℃,晴,23℃,微风,2016-05-06
淄博,南风,13℃,晴,24℃,微风,2016-05-07
淄博,南风,13℃,多云,22℃,微风,2016-05-08
淄博,北风,12℃,阵雨~多云,22℃,微风,2016-05-09
淄博,北风,13℃,晴,25℃,微风,2016-05-10
淄博,西南风,20℃,晴~多云,30℃,4-5级,2016-05-11
淄博,北风,10℃,雷阵雨~多云,25℃,3-4级,2016-05-12
淄博,南风,9℃,多云~阴,24℃,3-4级,2016-05-13
济宁,东风,15℃,多云,27℃,微风,2016-05-21
济宁,东风,19℃,多云,29℃,微风,2016-05-22
济宁,东风,15℃,阴~多云,22℃,微风,2016-05-23
济宁,北风,19℃,多云,29℃,微风,2016-05-24
济宁,西南风,18℃,晴,30℃,微风,2016-05-25
济宁,北风,20℃,多云,28℃,微风,2016-05-26
济宁,南风,17℃,阴~小雨,21℃,微风,2016-05-27
济宁,南风,16℃,阴~多云,21℃,微风,2016-05-28
济宁,南风,18℃,多云~晴,29℃,微风,2016-05-29
淄博,南风,11℃,小雨~中雨,21℃,微风,2016-05-14
淄博,北风,9℃,多云~晴,20℃,微风,2016-05-15
淄博,南风,15℃,晴,27℃,3-4级,2016-05-16
淄博,南风,15℃,晴,30℃,3-4级,2016-05-17
淄博,南风,12℃,多云,28℃,3-4级,2016-05-18
淄博,南风,13℃,多云,29℃,微风,2016-05-19
淄博,东南风,13℃,晴~多云,28℃,3-4级,2016-05-20
淄博,东南风,13℃,多云,28℃,微风,2016-05-21
淄博,东南风,17℃,多云,29℃,微风,2016-05-22
淄博,南风,13℃,阵雨~阴,22℃,微风,2016-05-23
淄博,南风,16℃,多云,28℃,3-4级,2016-05-24
淄博,南风,15℃,多云~晴,26℃,微风,2016-05-25
淄博,北风,16℃,晴,29℃,微风,2016-05-26
淄博,南风,16℃,多云~小雨,26℃,微风,2016-05-27
淄博,南风,15℃,小雨~多云,23℃,微风,2016-05-28
淄博,南风,16℃,多云~晴,30℃,微风,2016-05-29
淄博,南风,18℃,晴,33℃,3-4级,2016-05-30
淄博,东北风,18℃,多云,29℃,3-4级,2016-05-31
东营,西南风,19℃,多云~雷阵雨,32℃,4-5级,2016-05-01
东营,南风,13℃,雷阵雨,25℃,3-4级,2016-05-02
东营,西北风,13℃,多云~晴,24℃,4-5级,2016-05-03
东营,西风,18℃,晴,28℃,3-4级,2016-05-04
东营,南风,16℃,雷阵雨~阴,26℃,3-4级,2016-05-05
东营,西北风,14℃,晴,23℃,4-5级,2016-05-06
东营,东北风,13℃,多云,22℃,3-4级,2016-05-07
东营,南风,15℃,多云~阴,23℃,微风,2016-05-08
东营,南风,13℃,阵雨~多云,22℃,3-4级,2016-05-09
东营,北风,14℃,多云~晴,25℃,3-4级,2016-05-10
济宁,西南风,20℃,晴~多云,30℃,微风,2016-05-30
济宁,无持续风向,19℃,阵雨,29℃,微风,2016-05-31
东营,南风,21℃,晴~多云,30℃,3-4级,2016-05-11
东营,西北风,11℃,雷阵雨~晴,25℃,4-5级,2016-05-12
东营,南风,14℃,晴~多云,24℃,3-4级,2016-05-13
东营,南风,13℃,阴~小到中雨,21℃,3-4级,2016-05-14
东营,西北风,12℃,阴~晴,20℃,4-5级,2016-05-15
东营,西南风,15℃,晴,27℃,3-4级,2016-05-16
东营,西南风,16℃,晴,30℃,3-4级,2016-05-17
滨州,西南风,20℃,多云~阴,31℃,3-4级,2016-05-01
滨州,西北风,12℃,雷阵雨~多云,24℃,4-5级,2016-05-02
滨州,西北风,9℃,多云~晴,25℃,4-5级,2016-05-03
滨州,南风,18℃,晴~多云,29℃,3-4级,2016-05-04
东营,南风,16℃,多云,29℃,3-4级,2016-05-18
东营,东南风,16℃,晴~多云,28℃,3-4级,2016-05-19
东营,东南风,15℃,多云,28℃,3-4级,2016-05-20
东营,东南风,16℃,多云~晴,27℃,3-4级,2016-05-21
东营,东北风,17℃,多云,27℃,3-4级,2016-05-22
东营,东南风,15℃,阵雨~阴,22℃,3-4级,2016-05-23
东营,西风,18℃,晴~多云,28℃,3-4级,2016-05-24
东营,西北风,17℃,晴~多云,26℃,3-4级,2016-05-25
东营,西北风,17℃,晴~多云,29℃,3-4级,2016-05-26
东营,南风,18℃,多云~阴,27℃,3-4级,2016-05-27
东营,南风,16℃,多云,24℃,3-4级,2016-05-28
东营,西风,17℃,晴,28℃,3-4级,2016-05-29
东营,西南风,20℃,晴~多云,34℃,3-4级,2016-05-30
东营,东北风,18℃,晴,27℃,4-5级,2016-05-31
滨州,东南风,16℃,雷阵雨~多云,27℃,3-4级,2016-05-05
滨州,西北风,13℃,晴,23℃,3-4级,2016-05-06
滨州,东北风,12℃,晴,24℃,微风,2016-05-07
滨州,西南风,13℃,阴~多云,24℃,3-4级,2016-05-08
滨州,南风,13℃,阵雨~阴,19℃,微风,2016-05-09
滨州,西风,13℃,多云~晴,25℃,微风,2016-05-10
滨州,西南风,20℃,多云~阴,30℃,3-4级,2016-05-11
滨州,西北风,9℃,雷阵雨~晴,24℃,4-5级,2016-05-12
枣庄,南风,20℃,小雨,32℃,微风,2016-05-01
枣庄,西北风,13℃,中雨~小雨,30℃,微风,2016-05-02
枣庄,西风,10℃,晴,25℃,微风,2016-05-03
枣庄,南风,18℃,晴~多云,31℃,微风,2016-05-04
枣庄,南风,18℃,小雨,32℃,微风,2016-05-05
枣庄,北风,11℃,多云,27℃,微风,2016-05-06
枣庄,东风,12℃,阴,27℃,微风,2016-05-07
枣庄,南风,12℃,阴,25℃,微风,2016-05-08
枣庄,无持续风向,11℃,小雨~多云,20℃,微风,2016-05-09
枣庄,无持续风向,13℃,晴,24℃,微风,2016-05-10
枣庄,南风,18℃,多云,31℃,微风,2016-05-11
枣庄,北风,15℃,阴,33℃,微风,2016-05-12
枣庄,东风,11℃,多云~阴,25℃,微风,2016-05-13
枣庄,东南风,15℃,小雨~中雨,26℃,微风,2016-05-14
枣庄,北风,11℃,阴~晴,21℃,4-5级,2016-05-15
枣庄,西南风,12℃,晴,29℃,微风,2016-05-16
滨州,西南风,12℃,晴~多云,24℃,微风,2016-05-13
滨州,东南风,11℃,小雨~小到中雨,19℃,微风,2016-05-14
滨州,西北风,9℃,多云,21℃,3-4级,2016-05-15
滨州,西北风,15℃,晴,28℃,微风,2016-05-16
滨州,西南风,15℃,晴,29℃,3-4级,2016-05-17
滨州,南风,12℃,晴~多云,27℃,微风,2016-05-18
滨州,东南风,13℃,晴~多云,29℃,微风,2016-05-19
滨州,东南风,13℃,晴~多云,28℃,微风,2016-05-20
滨州,东南风,13℃,多云,28℃,微风,2016-05-21
滨州,东风,16℃,多云,28℃,微风,2016-05-22
滨州,东南风,14℃,阵雨~多云,21℃,微风,2016-05-23
滨州,西南风,17℃,晴~多云,28℃,3-4级,2016-05-24
枣庄,南风,12℃,阴,29℃,微风,2016-05-17
枣庄,东南风,14℃,阴,28℃,微风,2016-05-18
枣庄,东风,13℃,多云~阴,30℃,微风,2016-05-19
枣庄,东风,17℃,阴~小雨,29℃,微风,2016-05-20
枣庄,东南风,16℃,小雨~阴,24℃,微风,2016-05-21
枣庄,无持续风向,18℃,多云~阴,27℃,微风,2016-05-22
枣庄,西北风,16℃,阴,24℃,微风,2016-05-23
枣庄,无持续风向,17℃,多云,28℃,微风,2016-05-24
枣庄,南风,18℃,多云,30℃,微风,2016-05-25
枣庄,北风,18℃,阴,33℃,微风,2016-05-26
枣庄,东北风,16℃,小雨,22℃,微风,2016-05-27
枣庄,东南风,17℃,小雨~阴,23℃,微风,2016-05-28
枣庄,南风,18℃,晴,30℃,微风,2016-05-29
枣庄,南风,19℃,阴,32℃,微风,2016-05-30
枣庄,东风,19℃,阴,30℃,微风,2016-05-31
德州,西南风,19℃,多云~雷阵雨,30℃,4-5级,2016-05-01
德州,北风,12℃,雷阵雨~晴,22℃,3-4级,2016-05-02
德州,北风,12℃,晴,25℃,3-4级,2016-05-03
德州,西北风,11℃,晴,29℃,4-5级,2016-05-04
德州,西南风,15℃,雷阵雨,29℃,3-4级,2016-05-05
德州,西北风,14℃,晴,23℃,3-4级,2016-05-06
德州,北风,15℃,晴~多云,25℃,3-4级,2016-05-07
德州,南风,15℃,多云~阴,24℃,微风,2016-05-08
德州,西南风,15℃,阴,21℃,3-4级,2016-05-09
德州,西南风,16℃,多云~晴,25℃,微风,2016-05-10
德州,西南风,20℃,晴~多云,30℃,3-4级,2016-05-11
德州,北风,10℃,雷阵雨~多云,23℃,4-5级,2016-05-12
滨州,西北风,15℃,多云,26℃,3-4级,2016-05-25
滨州,北风,16℃,多云,28℃,3-4级,2016-05-26
滨州,东南风,15℃,多云~阴,27℃,微风,2016-05-27
滨州,西南风,15℃,多云~阴,23℃,微风,2016-05-28
滨州,北风,16℃,多云~晴,29℃,微风,2016-05-29
滨州,西南风,18℃,晴,34℃,3-4级,2016-05-30
德州,北风,9℃,阴~多云,24℃,3-4级,2016-05-13
德州,北风,10℃,小到中雨,16℃,3-4级,2016-05-14
德州,西北风,10℃,阴~晴,22℃,3-4级,2016-05-15
德州,西北风,15℃,晴,28℃,3-4级,2016-05-16
德州,南风,17℃,晴~多云,29℃,3-4级,2016-05-17
德州,南风,16℃,多云,28℃,3-4级,2016-05-18
德州,南风,15℃,多云,28℃,3-4级,2016-05-19
德州,东南风,15℃,多云,27℃,3-4级,2016-05-20
德州,东风,15℃,晴,28℃,3-4级,2016-05-21
德州,东南风,19℃,多云~阴,29℃,3-4级,2016-05-22
威海,南风,14℃,多云~小雨,27℃,6-7级,2016-05-01
威海,南风,12℃,小到中雨,18℃,6-7级,2016-05-02
威海,西北风,11℃,阴~多云,18℃,6-7级,2016-05-03
威海,西北风,16℃,晴,21℃,5-6级,2016-05-04
威海,南风,13℃,雷阵雨~阵雨,24℃,6-7级,2016-05-05
威海,北风,12℃,多云~晴,17℃,5-6级,2016-05-06
威海,北风,11℃,晴~多云,19℃,4-5级,2016-05-07
滨州,东北风,18℃,多云,28℃,4-5级,2016-05-31
德州,东风,14℃,阴~多云,23℃,3-4级,2016-05-23
德州,西南风,20℃,多云,28℃,3-4级,2016-05-24
德州,西北风,17℃,多云,26℃,3-4级,2016-05-25
德州,南风,16℃,多云~晴,28℃,3-4级,2016-05-26
德州,南风,16℃,多云~小雨,25℃,3-4级,2016-05-27
德州,西南风,14℃,阴~晴,24℃,3-4级,2016-05-28
德州,南风,15℃,多云~晴,29℃,微风,2016-05-29
德州,西南风,21℃,晴~多云,34℃,3-4级,2016-05-30
德州,南风,17℃,多云,29℃,3-4级,2016-05-31
威海,南风,14℃,晴~多云,21℃,4-5级,2016-05-08
威海,南风,13℃,多云~阴,18℃,4-5级,2016-05-09
威海,西北风,14℃,多云~晴,20℃,4-5级,2016-05-10
威海,南风,14℃,晴~多云,27℃,4-5级,2016-05-11
威海,南风,11℃,雷阵雨~阵雨,23℃,6-7级,2016-05-12
威海,北风,13℃,晴~多云,19℃,4-5级,2016-05-13
威海,东南风,11℃,多云~小雨,21℃,4-5级,2016-05-14
威海,西北风,11℃,中到大雨~阴,15℃,5-6级,2016-05-15
威海,西北风,16℃,多云~晴,22℃,4-5级,2016-05-16
威海,西南风,17℃,晴,28℃,4-5级,2016-05-17
威海,西南风,16℃,晴,25℃,5-6级,2016-05-18
威海,东南风,16℃,晴~多云,25℃,4-5级,2016-05-19
威海,东南风,15℃,晴~多云,25℃,4-5级,2016-05-20
威海,东北风,15℃,晴~多云,25℃,4-5级,2016-05-21
南京,东南风,20℃,多云~雷阵雨,30℃,3-4级,2016-05-01
威海,东北风,16℃,晴~多云,25℃,4-5级,2016-05-22
威海,东南风,14℃,多云~小到中雨,21℃,4-5级,2016-05-23
威海,南风,16℃,阴~多云,23℃,4-5级,2016-05-24
威海,南风,17℃,多云~阴,27℃,4-5级,2016-05-25
威海,南风,16℃,多云,26℃,4-5级,2016-05-26
威海,北风,17℃,晴~多云,27℃,4-5级,2016-05-27
威海,南风,17℃,阴~小雨,22℃,4-5级,2016-05-28
威海,北风,16℃,多云,24℃,4-5级,2016-05-29
威海,西南风,19℃,晴~多云,30℃,5-6级,2016-05-30
威海,东北风,17℃,多云,24℃,4-5级,2016-05-31
南京,西南风,17℃,中雨~阴,25℃,3-4级,2016-05-02
郑州,无持续风向,20℃,多云~阵雨,29℃,微风,2016-05-01
郑州,西北风,14℃,多云,26℃,4-5级,2016-05-02
郑州,无持续风向,17℃,晴,28℃,微风,2016-05-03
郑州,无持续风向,20℃,晴,30℃,微风,2016-05-04
南京,西风,15℃,多云~晴,26℃,3-4级,2016-05-03
南京,南风,20℃,多云~阴,29℃,3-4级,2016-05-04
南京,南风,20℃,中雨~阴,26℃,3-4级,2016-05-05
南京,西风,17℃,多云,27℃,3-4级,2016-05-06
南京,东风,15℃,阴~雷阵雨,22℃,3-4级,2016-05-07
南京,东风,16℃,雷阵雨,18℃,3-4级,2016-05-08
南京,东北风,15℃,阵雨,20℃,3-4级,2016-05-09
南京,北风,14℃,多云~晴,22℃,3-4级,2016-05-10
南京,南风,15℃,晴,27℃,3-4级,2016-05-11
南京,南风,17℃,晴~多云,30℃,3-4级,2016-05-12
郑州,无持续风向,20℃,雷阵雨~阵雨,31℃,微风,2016-05-05
郑州,东北风,16℃,晴,26℃,3-4级,2016-05-06
郑州,无持续风向,15℃,阴~小雨,24℃,微风,2016-05-07
郑州,无持续风向,14℃,阵雨~多云,19℃,微风,2016-05-08
郑州,无持续风向,14℃,多云,26℃,微风,2016-05-09
郑州,无持续风向,16℃,晴,26℃,微风,2016-05-10
郑州,无持续风向,17℃,晴,31℃,微风,2016-05-11
郑州,北风,14℃,多云~阴,28℃,3-4级,2016-05-12
郑州,东风,15℃,阴~阵雨,23℃,3-4级,2016-05-13
郑州,无持续风向,14℃,中雨~小雨,18℃,微风,2016-05-14
郑州,无持续风向,13℃,多云~晴,25℃,微风,2016-05-15
郑州,无持续风向,14℃,晴,28℃,微风,2016-05-16
郑州,无持续风向,16℃,晴~多云,29℃,微风,2016-05-17
郑州,无持续风向,17℃,多云~阴,28℃,微风,2016-05-18
郑州,无持续风向,15℃,多云~阴,26℃,微风,2016-05-19
惠州,无持续风向,23℃,阵雨~多云,28℃,微风,2016-05-01
惠州,无持续风向,22℃,阵雨,30℃,微风,2016-05-02
惠州,无持续风向,22℃,小到中雨,28℃,微风,2016-05-03
惠州,无持续风向,23℃,多云,28℃,微风,2016-05-04
惠州,无持续风向,23℃,小雨,32℃,微风,2016-05-05
南京,东北风,16℃,阴~多云,24℃,4-5级,2016-05-13
南京,东南风,16℃,多云~雷阵雨,26℃,3-4级,2016-05-14
南京,西北风,13℃,中雨~阴,23℃,4-5级,2016-05-15
南京,西风,13℃,多云~晴,25℃,3-4级,2016-05-16
南京,东南风,14℃,晴,26℃,3-4级,2016-05-17
南京,东南风,15℃,多云,25℃,3-4级,2016-05-18
南京,东风,18℃,多云~阴,26℃,3-4级,2016-05-19
南京,东风,17℃,阵雨~中雨,23℃,4-5级,2016-05-20
南京,东风,17℃,中雨~阵雨,19℃,4-5级,2016-05-21
南京,东风,17℃,阴,21℃,4-5级,2016-05-22
南京,西风,17℃,阴,23℃,微风,2016-05-23
南京,西南风,17℃,多云,26℃,3-4级,2016-05-24
南京,南风,21℃,多云~雷阵雨,28℃,3-4级,2016-05-25
南京,西风,20℃,雷阵雨~小到中雨,26℃,3-4级,2016-05-26
南京,东风,20℃,中雨~小到中雨,22℃,3-4级,2016-05-27
南京,西北风,19℃,阵雨,23℃,微风,2016-05-28
南京,北风,18℃,阴~多云,25℃,3-4级,2016-05-29
南京,东南风,21℃,多云~雷阵雨,27℃,3-4级,2016-05-30
郑州,无持续风向,16℃,阴,25℃,微风,2016-05-20
郑州,东风,16℃,多云,26℃,3-4级,2016-05-21
郑州,无持续风向,16℃,多云~阴,26℃,微风,2016-05-22
郑州,无持续风向,16℃,阴~晴,26℃,微风,2016-05-23
郑州,无持续风向,19℃,晴,30℃,微风,2016-05-24
郑州,无持续风向,20℃,多云,31℃,微风,2016-05-25
郑州,西北风,18℃,阴~小雨,26℃,3-4级,2016-05-26
郑州,无持续风向,17℃,小雨~阴,21℃,微风,2016-05-27
郑州,无持续风向,18℃,多云~晴,27℃,微风,2016-05-28
郑州,无持续风向,19℃,晴,31℃,微风,2016-05-29
郑州,无持续风向,19℃,多云~阵雨,29℃,微风,2016-05-30
郑州,无持续风向,20℃,中雨~小雨,25℃,微风,2016-05-31
惠州,无持续风向,24℃,雷阵雨,30℃,微风,2016-05-06
惠州,无持续风向,24℃,多云,31℃,微风,2016-05-07
惠州,无持续风向,25℃,小雨,32℃,微风,2016-05-08
惠州,无持续风向,24℃,小雨,31℃,微风,2016-05-09
惠州,无持续风向,22℃,中到大雨~多云,28℃,微风,2016-05-10
惠州,无持续风向,21℃,多云,30℃,微风,2016-05-11
惠州,无持续风向,22℃,多云,30℃,微风,2016-05-12
惠州,无持续风向,23℃,多云,31℃,微风,2016-05-13
惠州,无持续风向,24℃,阵雨~中雨,30℃,微风,2016-05-14
惠州,无持续风向,21℃,中雨,30℃,微风,2016-05-15
