ip,port
203.57.46.0,80
203.57.58.0,80
203.57.61.0,80
203.57.66.0,80
203.57.69.0,80
163.53.88.0,80
163.53.96.0,80
163.53.128.0,80
163.53.136.0,80
163.53.160.0,80
163.53.188.0,80
163.53.220.0,80
163.53.240.0,80
203.57.70.0,80
203.57.73.0,80
203.57.90.0,80
163.125.0.0,80
163.142.0.0,80
163.177.0.0,80
163.179.0.0,80
163.204.0.0,80
163.244.246.0,80
166.111.0.0,80
167.139.0.0,80
203.57.101.0,80
203.57.109.0,80
203.57.123.0,80
167.220.244.0,80
168.10.240.0,80
168.159.144.0,80
168.160.0.0,80
168.230.0.0,80
170.225.224.0,80
170.251.184.0,80
203.57.157.0,80
203.57.200.0,80
203.57.202.0,80
203.57.206.0,80
203.57.222.0,80
170.252.152.0,80
170.252.160.0,80
171.8.0.0,80
171.34.0.0,80
171.36.0.0,80
171.40.0.0,80
171.80.0.0,80
171.104.0.0,80
203.57.224.0,80
203.57.246.0,80
203.57.249.0,80
171.112.0.0,80
171.208.0.0,80
175.0.0.0,80
175.16.0.0,80
175.24.0.0,80
203.57.253.0,80
203.57.254.0,80
203.62.2.0,80
203.62.131.0,80
203.62.139.0,80
203.62.161.0,80
175.30.0.0,80
175.42.0.0,80
175.44.0.0,80
175.46.0.0,80
175.48.0.0,80
175.64.0.0,80
203.62.197.0,80
203.62.228.0,80
203.62.234.0,80
203.62.246.0,80
203.76.160.0,80
175.102.0.0,80
175.106.128.0,80
175.111.144.0,80
175.111.160.0,80
175.111.184.0,80
175.146.0.0,80
203.76.168.0,80
203.77.180.0,80
203.78.48.0,80
203.79.0.0,80
203.80.4.0,80
175.148.0.0,80
175.152.0.0,80
175.160.0.0,80
175.178.0.0,80
175.184.128.0,80
175.185.0.0,80
203.80.32.0,80
203.80.57.0,80
203.80.132.0,80
203.80.138.0,80
203.80.140.0,80
175.186.0.0,80
175.188.0.0,80
180.76.0.0,80
180.76.2.0,80
180.76.4.0,80
180.76.16.0,80
180.76.32.0,80
180.76.64.0,80
203.81.0.0,80
203.82.0.0,80
203.82.16.0,80
180.76.72.0,80
180.76.77.0,80
180.76.78.0,80
180.76.80.0,80
180.76.96.0,80
203.83.0.0,80
203.83.224.0,80
203.86.32.0,80
203.86.53.0,80
203.86.60.0,80
203.86.64.0,80
180.76.128.0,80
180.76.192.0,80
180.76.224.0,80
180.76.240.0,80
180.76.248.0,80
180.76.252.0,80
180.76.255.0,80
203.86.254.0,80
203.89.8.0,80
203.89.136.0,80
203.90.8.0,80
180.77.0.0,80
180.78.0.0,80
180.84.0.0,80
180.86.0.0,80
180.88.0.0,80
203.92.0.0,80
203.95.224.0,80
203.99.8.0,80
203.100.48.0,80
203.100.63.0,80
203.100.80.0,80
180.94.56.0,80
180.94.96.0,80
180.95.128.0,80
180.96.0.0,80
180.129.128.0,80
180.130.0.0,80
180.136.0.0,80
180.148.16.0,80
203.100.88.0,80
203.100.96.0,80
203.104.32.0,80
180.148.152.0,80
180.148.216.0,80
180.148.224.0,80
180.149.128.0,80
180.150.176.0,80
180.152.0.0,80
203.105.96.0,80
203.105.128.0,80
203.110.160.0,80
203.110.208.0,80
203.110.232.0,80
203.110.234.0,80
203.118.241.0,80
203.119.34.0,80
180.160.0.0,80
180.178.192.0,80
180.184.0.0,80
180.188.0.0,80
180.189.148.0,80
180.200.252.0,80
180.201.0.0,80
180.202.0.0,80
203.119.113.0,80
203.119.114.0,80
203.119.116.0,80
180.208.0.0,80
180.210.233.0,80
180.210.236.0,80
180.212.0.0,80
180.222.224.0,80
180.223.0.0,80
203.119.120.0,80
203.128.128.0,80
203.128.224.0,80
203.130.32.0,80
203.135.96.0,80
180.233.0.0,80
180.233.64.0,80
180.233.144.0,80
180.235.64.0,80
203.142.219.0,80
203.142.224.0,80
203.145.0.0,80
203.148.13.0,80
203.148.14.0,80
203.148.20.0,80
203.148.52.0,80
180.235.112.0,80
182.16.192.0,80
182.18.0.0,80
182.23.184.0,80
182.23.200.0,80
182.32.0.0,80
182.48.96.0,80
203.148.60.0,80
203.148.80.0,80
203.148.86.0,80
203.149.92.0,80
182.49.0.0,80
182.50.0.0,80
182.50.8.0,80
182.50.112.0,80
182.51.0.0,80
182.51.128.0,80
203.152.128.0,80
203.153.0.0,80
203.156.192.0,80
203.160.104.0,80
203.160.129.0,80
182.51.192.0,80
182.51.204.0,80
182.51.208.0,80
182.51.224.0,80
182.54.0.0,80
182.61.0.0,80
182.61.128.0,80
182.80.0.0,80
203.160.192.0,80
203.161.0.0,80
203.161.192.0,80
182.88.0.0,80
182.92.0.0,80
182.96.0.0,80
182.128.0.0,80
182.144.0.0,80
203.168.0.0,80
203.170.58.0,80
203.171.0.0,80
203.174.4.0,80
203.175.192.0,80
203.176.64.0,80
182.157.0.0,80
182.160.64.0,80
182.160.72.0,80
182.160.76.0,80
182.160.78.0,80
182.160.80.0,80
182.174.0.0,80
203.189.0.0,80
203.189.6.0,80
203.189.112.0,80
203.189.192.0,80
182.200.0.0,80
182.236.128.0,80
182.238.0.0,80
182.239.0.0,80
182.240.0.0,80
182.254.0.0,80
183.0.0.0,80
183.64.0.0,80
183.78.180.0,80
203.190.96.0,80
203.190.249.0,80
183.81.172.0,80
183.81.174.0,80
183.81.180.0,80
183.84.0.0,80
183.91.128.0,80
183.91.136.0,80
183.91.144.0,80
183.92.0.0,80
203.191.0.0,80
203.191.144.0,80
203.193.224.0,80
183.128.0.0,80
183.160.0.0,80
183.168.0.0,80
183.170.0.0,80
183.172.0.0,80
183.184.0.0,80
183.192.0.0,80
188.43.11.0,80
188.128.15.0,80
203.194.120.0,80
203.195.64.0,80
188.254.55.0,80
192.11.23.0,80
192.11.26.0,80
192.11.39.0,80
192.11.236.0,80
192.23.191.0,80
192.55.10.0,80
192.55.46.0,80
203.195.112.0,80
203.196.4.0,80
203.196.8.0,80
192.55.68.0,80
192.102.204.0,80
192.124.154.0,80
192.139.135.0,80
192.139.136.0,80
192.140.128.0,80
192.140.136.0,80
203.202.236.0,80
203.205.64.0,80
203.207.200.0,80
203.208.16.0,80
192.140.156.0,80
192.140.160.0,80
192.140.192.0,80
192.140.208.0,80
192.163.11.0,80
192.170.79.0,80
192.232.97.0,80
203.208.32.0,80
203.212.80.0,80
203.215.234.0,80
203.215.236.0,80
193.20.64.0,80
194.138.202.0,80
198.11.141.0,80
198.17.7.0,80
198.175.100.0,80
198.208.17.0,80
199.7.72.0,80
199.244.144.0,80
202.0.100.0,80
203.223.16.0,80
203.223.20.0,80
202.0.122.0,80
202.1.105.0,80
202.1.106.0,80
202.3.128.0,80
202.4.128.0,80
202.4.252.0,80
202.5.208.0,80
202.5.216.0,80
202.6.6.0,80
203.223.22.0,80
204.55.160.0,80
202.6.66.0,80
202.6.72.0,80
202.6.87.0,80
202.6.88.0,80
202.6.92.0,80
202.6.103.0,80
202.6.108.0,80
202.6.110.0,80
202.6.114.0,80
204.74.96.0,80
204.114.176.0,80
202.6.176.0,80
202.8.0.0,80
202.8.2.0,80
202.8.4.0,80
202.8.12.0,80
202.8.24.0,80
202.8.77.0,80
202.8.128.0,80
202.8.192.0,80
210.5.56.0,80
210.5.58.0,80
202.9.32.0,80
202.9.34.0,80
202.9.48.0,80
202.9.51.0,80
202.9.52.0,80
202.9.54.0,80
202.9.57.0,80
202.9.58.0,80
210.5.60.0,80
210.16.186.0,80
210.16.188.0,80
202.10.64.0,80
202.10.74.0,80
202.10.76.0,80
202.12.1.0,80
202.12.2.0,80
202.12.17.0,80
202.12.18.0,80
202.12.72.0,80
202.12.84.0,80
210.56.222.0,80
210.73.96.0,80
202.12.96.0,80
202.12.98.0,80
202.12.106.0,80
202.12.111.0,80
202.12.116.0,80
202.14.64.0,80
202.14.69.0,80
202.14.73.0,80
202.14.74.0,80
210.73.128.0,80
210.73.192.0,80
210.74.0.0,80
210.74.35.0,80
210.74.36.0,80
202.14.76.0,80
202.14.78.0,80
202.14.88.0,80
202.14.97.0,80
202.14.104.0,80
202.14.108.0,80
202.14.111.0,80
202.14.114.0,80
202.14.118.0,80
210.74.38.0,80
210.74.44.0,80
202.14.124.0,80
202.14.127.0,80
202.14.129.0,80
202.14.135.0,80
202.14.136.0,80
202.14.149.0,80
202.14.151.0,80
202.14.157.0,80
202.14.158.0,80
210.74.46.0,80
210.74.224.0,80
202.14.169.0,80
202.14.170.0,80
202.14.176.0,80
202.14.184.0,80
202.14.208.0,80
202.14.213.0,80
202.14.219.0,80
202.14.220.0,80
202.14.222.0,80
210.75.0.0,80
210.75.128.0,80
202.14.225.0,80
202.14.226.0,80
202.14.231.0,80
202.14.235.0,80
202.14.236.0,80
202.14.246.0,80
202.14.251.0,80
202.20.66.0,80
202.20.79.0,80
210.76.64.0,80
210.77.128.0,80
202.20.87.0,80
202.20.88.0,80
202.20.90.0,80
202.20.94.0,80
202.20.114.0,80
202.20.117.0,80
202.20.120.0,80
202.20.125.0,80
202.20.127.0,80
210.77.144.0,80
210.77.160.0,80
202.21.48.0,80
202.21.131.0,80
202.21.132.0,80
202.21.141.0,80
202.21.142.0,80
202.21.147.0,80
202.21.148.0,80
202.21.150.0,80
202.21.152.0,80
210.77.192.0,80
210.78.128.0,80
202.21.154.0,80
202.21.156.0,80
202.21.208.0,80
202.22.248.0,80
202.27.136.0,80
202.38.0.0,80
202.38.8.0,80
202.38.48.0,80
202.38.64.0,80
210.185.192.0,80
210.192.104.0,80
202.38.128.0,80
202.38.136.0,80
202.38.138.0,80
202.38.140.0,80
202.38.146.0,80
202.38.149.0,80
202.38.150.0,80
210.192.116.0,80
211.99.160.0,80
211.99.176.0,80
211.99.184.0,80
211.99.187.0,80
211.99.188.0,80
211.100.0.0,80
202.38.152.0,80
202.38.156.0,80
202.38.158.0,80
202.38.160.0,80
202.38.164.0,80
202.38.168.0,80
202.38.176.0,80
202.38.184.0,80
202.38.192.0,80
211.102.80.0,80
211.102.96.0,80
202.40.4.0,80
202.40.7.0,80
202.40.15.0,80
202.40.135.0,80
202.40.136.0,80
202.40.140.0,80
202.40.143.0,80
202.40.144.0,80
202.40.150.0,80
211.102.104.0,80
211.102.112.0,80
202.40.155.0,80
202.40.156.0,80
202.40.158.0,80
202.40.162.0,80
202.41.8.0,80
202.41.11.0,80
202.41.12.0,80
202.41.128.0,80
202.41.130.0,80
211.102.126.0,80
211.102.192.0,80
202.41.152.0,80
202.41.192.0,80
202.41.240.0,80
202.43.76.0,80
202.43.144.0,80
202.44.16.0,80
202.44.67.0,80
202.44.74.0,80
202.44.129.0,80
211.102.208.0,80
211.102.240.0,80
202.44.132.0,80
202.44.146.0,80
202.45.0.0,80
202.45.2.0,80
202.45.15.0,80
202.45.16.0,80
202.46.16.0,80
211.144.160.0,80
211.147.96.0,80
211.148.0.0,80
211.148.8.0,80
202.46.18.0,80
202.46.20.0,80
202.46.128.0,80
202.46.224.0,80
202.47.82.0,80
202.47.126.0,80
202.47.128.0,80
202.47.130.0,80
202.57.240.0,80
211.148.14.0,80
211.148.16.0,80
202.58.0.0,80
202.58.112.0,80
202.59.0.0,80
202.59.212.0,80
202.59.236.0,80
202.60.48.0,80
202.60.96.0,80
202.60.112.0,80
202.60.132.0,80
211.148.26.0,80
211.148.32.0,80
202.60.136.0,80
202.60.144.0,80
202.61.68.0,80
202.61.76.0,80
202.62.112.0,80
202.62.248.0,80
202.62.252.0,80
202.62.255.0,80
202.63.81.0,80
211.148.128.0,80
211.149.128.0,80
202.63.82.0,80
202.63.84.0,80
202.63.88.0,80
202.63.160.0,80
202.63.248.0,80
202.65.0.0,80
202.65.8.0,80
202.67.0.0,80
202.69.4.0,80
211.152.32.0,80
211.152.48.0,80
202.69.16.0,80
202.70.0.0,80
202.70.96.0,80
202.70.192.0,80
202.72.40.0,80
202.72.80.0,80
202.73.128.0,80
202.74.8.0,80
202.74.80.0,80
211.152.56.0,80
211.152.59.0,80
202.74.254.0,80
202.75.208.0,80
202.75.252.0,80
202.76.247.0,80
202.76.252.0,80
202.77.39.0,80
202.77.80.0,80
202.77.92.0,80
211.152.60.0,80
211.152.144.0,80
211.152.160.0,80
202.78.8.0,80
202.79.224.0,80
202.79.248.0,80
202.80.192.0,80
202.81.0.0,80
202.83.252.0,80
202.84.4.0,80
202.84.8.0,80
211.154.49.0,80
211.154.50.0,80
211.154.52.0,80
202.84.16.0,80
202.84.24.0,80
202.85.208.0,80
202.86.249.0,80
202.87.80.0,80
202.88.32.0,80
202.89.8.0,80
211.154.56.0,80
211.155.96.0,80
211.155.224.0,80
211.155.237.0,80
211.155.238.0,80
211.156.0.0,80
211.156.48.0,80
202.89.232.0,80
202.90.0.0,80
202.90.112.0,80
202.90.196.0,80
202.90.224.0,80
202.91.0.0,80
211.156.80.0,80
211.156.112.0,80
211.156.176.0,80
211.156.240.0,80
211.157.16.0,80
202.91.96.0,80
202.91.128.0,80
202.91.176.0,80
202.91.184.0,80
211.157.208.0,80
211.158.32.0,80
211.158.96.0,80
202.91.186.0,80
202.91.188.0,80
202.91.224.0,80
202.92.0.0,80
211.159.0.0,80
202.92.8.0,80
202.92.48.0,80
202.92.252.0,80
211.159.64.0,80
211.159.96.0,80
211.167.0.0,80
211.167.128.0,80
218.0.0.0,80
202.93.0.0,80
202.93.252.0,80
202.94.0.0,80
218.4.0.0,80
218.6.0.0,80
218.13.0.0,80
218.14.0.0,80
218.16.0.0,80
218.20.0.0,80
218.21.0.0,80
218.22.0.0,80
218.30.0.0,80
202.94.92.0,80
202.95.0.0,80
218.30.64.0,80
218.30.128.0,80
218.31.0.0,80
218.62.128.0,80
218.63.0.0,80
218.64.0.0,80
218.66.0.0,80
218.67.0.0,80
202.95.240.0,80
202.95.252.0,80
202.96.0.0,80
218.70.0.0,80
218.72.0.0,80
218.80.0.0,80
218.97.164.0,80
218.97.172.0,80
218.97.188.0,80
218.97.240.0,80
218.99.0.0,80
218.100.90.0,80
202.97.0.0,80
202.97.32.0,80
218.100.92.0,80
218.100.94.0,80
218.100.96.0,80
218.100.128.0,80
202.97.48.0,80
202.97.56.0,80
202.97.60.0,80
202.97.63.0,80
202.97.64.0,80
202.97.97.0,80
202.97.98.0,80
218.185.245.0,80
218.185.247.0,80
218.241.0.0,80
218.241.112.0,80
218.241.120.0,80
218.243.0.0,80
218.244.208.0,80
218.245.8.0,80
202.97.100.0,80
202.97.104.0,80
202.97.112.0,80
218.245.16.0,80
218.245.32.0,80
218.245.68.0,80
218.245.72.0,80
218.245.80.0,80
218.245.96.0,80
218.245.128.0,80
218.246.0.0,80
202.97.128.0,80
202.98.0.0,80
202.100.0.0,80
219.72.0.0,80
219.83.168.0,80
219.83.176.0,80
219.128.0.0,80
219.136.0.0,80
202.104.0.0,80
202.112.0.0,80
202.120.0.0,80
202.122.0.0,80
202.122.32.0,80
219.140.0.0,80
202.122.64.0,80
202.122.112.0,80
202.122.116.0,80
202.122.118.0,80
202.122.120.0,80
202.122.128.0,80
202.122.132.0,80
202.123.96.0,80
219.142.0.0,80
219.142.64.0,80
219.142.96.0,80
202.123.116.0,80
202.123.120.0,80
202.124.16.0,80
202.124.24.0,80
202.125.112.0,80
202.125.176.0,80
202.127.0.0,80
202.127.12.0,80
219.142.104.0,80
219.142.106.0,80
219.142.111.0,80
202.127.16.0,80
202.127.40.0,80
202.127.48.0,80
202.127.112.0,80
202.127.128.0,80
202.127.160.0,80
219.142.112.0,80
219.142.128.0,80
219.143.0.0,80
219.144.0.0,80
219.148.0.0,80
202.127.192.0,80
202.127.208.0,80
202.127.212.0,80
202.127.216.0,80
202.127.224.0,80
202.130.0.0,80
219.150.0.0,80
219.151.0.0,80
219.151.128.0,80
219.152.0.0,80
219.159.64.0,80
202.130.224.0,80
202.131.16.0,80
202.131.59.0,80
202.131.208.0,80
202.133.32.0,80
202.134.58.0,80
219.159.128.0,80
219.232.241.0,80
219.234.0.0,80
219.234.64.0,80
219.235.12.0,80
219.235.192.0,80
202.134.128.0,80
202.136.48.0,80
220.101.224.0,80
220.155.0.0,80
220.155.9.0,80
220.155.10.0,80
220.155.12.0,80
220.155.16.0,80
220.155.24.0,80
202.136.208.0,80
202.136.224.0,80
202.136.254.0,80
202.137.231.0,80
220.155.28.0,80
220.155.31.0,80
220.155.32.0,80
220.155.252.0,80
202.141.160.0,80
202.142.16.0,80
202.143.4.0,80
202.143.16.0,80
202.143.32.0,80
202.143.56.0,80
220.160.0.0,80
202.143.100.0,80
202.143.104.0,80
202.146.160.0,80
202.146.188.0,80
202.146.196.0,80
202.146.200.0,80
220.231.8.0,80
220.231.20.0,80
220.231.32.0,80
220.243.128.0,80
220.243.200.0,80
202.147.144.0,80
202.148.32.0,80
202.148.64.0,80
202.149.32.0,80
202.149.160.0,80
202.149.224.0,80
220.243.208.0,80
220.243.227.0,80
220.247.136.0,80
221.123.0.0,80
221.136.0.0,80
202.150.16.0,80
202.150.32.0,80
202.150.56.0,80
221.224.0.0,80
222.64.0.0,80
222.168.0.0,80
222.176.0.0,80
202.150.192.0,80
202.150.224.0,80
202.151.0.0,80
202.151.128.0,80
222.208.0.0,80
222.240.0.0,80
222.249.0.0,80
202.152.176.0,80
202.153.0.0,80
202.153.48.0,80
202.157.192.0,80
202.158.160.0,80
222.249.128.0,80
222.249.130.0,80
222.249.132.0,80
202.160.140.0,80
202.160.156.0,80
202.160.176.0,80
222.249.136.0,80
222.249.148.0,80
222.249.152.0,80
222.249.160.0,80
202.162.67.0,80
202.162.75.0,80
202.164.0.0,80
202.164.96.0,80
202.165.96.0,80
222.249.192.0,80
223.8.0.0,80
202.165.104.0,80
202.165.110.0,80
202.165.176.0,80
202.165.208.0,80
202.165.239.0,80
223.144.0.0,80
223.198.0.0,80
223.203.160.0,80
223.203.232.0,80
223.203.240.0,80
202.165.240.0,80
223.214.0.0,80
223.220.0.0,80
223.240.0.0,80
223.255.252.0,80
202.165.243.0,80
202.165.245.0,80
202.165.251.0,80
202.165.252.0,80
202.166.224.0,80
202.168.80.0,80
202.168.128.0,80
202.168.160.0,80
202.170.128.0,80
202.170.216.0,80
202.170.224.0,80
202.171.216.0,80
202.171.235.0,80
202.172.0.0,80
202.173.0.0,80
202.173.8.0,80
202.173.112.0,80
202.173.120.0,80
202.173.224.0,80
202.174.64.0,80
202.176.224.0,80
202.179.240.0,80
202.180.128.0,80
202.180.208.0,80
202.181.8.0,80
202.181.28.0,80
202.181.112.0,80
202.182.32.0,80
202.182.192.0,80
202.189.0.0,80
202.189.80.0,80
202.189.184.0,80
202.191.0.0,80
202.191.68.0,80
202.191.72.0,80
202.191.80.0,80
202.192.0.0,80
203.0.4.0,80
203.0.10.0,80
203.0.18.0,80
203.0.24.0,80
203.0.42.0,80
203.0.45.0,80
203.0.46.0,80
203.0.81.0,80
203.0.82.0,80
203.0.90.0,80
203.0.96.0,80
203.0.104.0,80
203.0.114.0,80
203.0.122.0,80
203.0.128.0,80
203.0.130.0,80
203.0.132.0,80
203.0.137.0,80
203.0.142.0,80
203.0.144.0,80
203.0.146.0,80
203.0.148.0,80
203.0.150.0,80
203.0.152.0,80
203.0.177.0,80
203.0.224.0,80
203.1.4.0,80
203.1.18.0,80
203.1.26.0,80
203.1.65.0,80
203.1.66.0,80
203.1.70.0,80
203.1.76.0,80
203.1.90.0,80
203.1.97.0,80
203.1.98.0,80
203.1.100.0,80
203.1.108.0,80
203.1.253.0,80
203.1.254.0,80
203.2.64.0,80
203.2.73.0,80
203.2.112.0,80
203.2.126.0,80
203.2.140.0,80
203.2.150.0,80
203.2.152.0,80
203.2.156.0,80
203.2.160.0,80
203.2.180.0,80
203.2.196.0,80
203.2.209.0,80
203.2.214.0,80
203.2.226.0,80
203.2.229.0,80
203.2.236.0,80
203.3.68.0,80
203.3.72.0,80
203.3.75.0,80
203.3.80.0,80
203.3.96.0,80
203.3.105.0,80
203.3.112.0,80
203.3.120.0,80
203.3.123.0,80
203.3.135.0,80
203.3.139.0,80
203.3.143.0,80
203.4.132.0,80
203.4.134.0,80
203.4.151.0,80
203.4.152.0,80
203.4.174.0,80
203.4.180.0,80
203.4.186.0,80
203.4.205.0,80
203.4.208.0,80
203.4.227.0,80
203.4.230.0,80
203.5.4.0,80
203.5.7.0,80
203.5.8.0,80
203.5.11.0,80
203.5.21.0,80
203.5.22.0,80
203.5.44.0,80
203.5.46.0,80
203.5.52.0,80
203.5.56.0,80
203.5.60.0,80
203.5.114.0,80
203.5.118.0,80
203.5.120.0,80
203.5.172.0,80
203.5.180.0,80
203.5.182.0,80
203.5.185.0,80
203.5.186.0,80
203.5.188.0,80
203.5.190.0,80
203.5.195.0,80
203.5.214.0,80
203.5.218.0,80
203.6.131.0,80
203.6.136.0,80
203.6.138.0,80
203.6.142.0,80
203.6.150.0,80
203.6.157.0,80
203.6.159.0,80
203.6.224.0,80
203.6.248.0,80
203.7.129.0,80
203.7.138.0,80
203.7.147.0,80
203.7.150.0,80
203.7.158.0,80
203.7.192.0,80
203.7.200.0,80
203.8.0.0,80
203.8.8.0,80
203.8.23.0,80
203.8.24.0,80
203.8.70.0,80
203.8.82.0,80
203.8.86.0,80
203.8.91.0,80
203.8.110.0,80
203.8.115.0,80
203.8.166.0,80
203.8.169.0,80
203.8.173.0,80
203.8.184.0,80
203.8.186.0,80
203.8.190.0,80
203.8.192.0,80
203.8.197.0,80
203.8.198.0,80
203.8.203.0,80
203.8.209.0,80
203.8.210.0,80
203.8.212.0,80
203.8.217.0,80
203.8.220.0,80
203.9.32.0,80
203.9.36.0,80
203.9.57.0,80
203.9.63.0,80
203.9.65.0,80
203.9.70.0,80
203.9.72.0,80
203.9.75.0,80
203.9.76.0,80
203.9.96.0,80
203.9.100.0,80
203.9.108.0,80
203.9.158.0,80
203.10.34.0,80
203.10.56.0,80
203.10.74.0,80
203.10.84.0,80
203.10.88.0,80
203.10.95.0,80
203.10.125.0,80
203.11.70.0,80
203.11.76.0,80
203.11.82.0,80
203.11.84.0,80
203.11.100.0,80
203.11.109.0,80
203.11.117.0,80
203.11.122.0,80
203.11.126.0,80
203.11.136.0,80
203.11.141.0,80
203.11.142.0,80
203.11.180.0,80
203.11.208.0,80
203.12.16.0,80
203.12.19.0,80
203.12.24.0,80
203.12.57.0,80
203.12.65.0,80
203.12.66.0,80
203.12.70.0,80
203.12.87.0,80
203.12.88.0,80
203.12.100.0,80
203.12.103.0,80
203.12.114.0,80
203.12.118.0,80
203.12.130.0,80
203.12.137.0,80
203.12.196.0,80
203.12.211.0,80
203.12.219.0,80
203.12.226.0,80
203.12.240.0,80
203.13.18.0,80
203.13.24.0,80
203.13.44.0,80
203.13.80.0,80
203.13.82.0,80
203.13.84.0,80
203.13.88.0,80
203.13.92.0,80
203.13.145.0,80
203.13.173.0,80
203.13.224.0,80
203.13.227.0,80
203.13.233.0,80
203.14.24.0,80
203.14.33.0,80
203.14.56.0,80
203.14.61.0,80
203.14.62.0,80
203.14.104.0,80
203.14.114.0,80
203.14.118.0,80
203.14.162.0,80
203.14.186.0,80
203.14.192.0,80
203.14.194.0,80
203.14.214.0,80
203.14.231.0,80
203.14.246.0,80
203.15.0.0,80
203.15.20.0,80
203.15.22.0,80
203.15.87.0,80
203.15.88.0,80
203.15.105.0,80
203.15.112.0,80
203.15.130.0,80
203.15.149.0,80
203.15.151.0,80
203.15.156.0,80
203.15.174.0,80
203.15.227.0,80
203.15.232.0,80
203.15.240.0,80
203.15.246.0,80
203.16.10.0,80
203.16.12.0,80
203.16.16.0,80
203.16.27.0,80
203.16.38.0,80
203.16.49.0,80
203.16.50.0,80
203.16.58.0,80
203.16.133.0,80
203.16.161.0,80
203.16.162.0,80
203.16.186.0,80
203.16.228.0,80
203.16.238.0,80
203.16.240.0,80
203.16.245.0,80
203.17.2.0,80
203.17.18.0,80
203.17.28.0,80
203.17.39.0,80
203.17.56.0,80
203.17.74.0,80
203.17.88.0,80
203.17.136.0,80
203.17.164.0,80
203.17.187.0,80
203.17.190.0,80
203.17.231.0,80
203.17.233.0,80
203.17.248.0,80
203.17.255.0,80
203.18.2.0,80
203.18.4.0,80
203.18.7.0,80
203.18.31.0,80
203.18.37.0,80
203.18.48.0,80
203.18.52.0,80
203.18.72.0,80
203.18.80.0,80
203.18.87.0,80
203.18.100.0,80
203.18.105.0,80
203.18.107.0,80
203.18.110.0,80
203.18.129.0,80
203.18.131.0,80
203.18.132.0,80
203.18.144.0,80
203.18.153.0,80
203.18.199.0,80
203.18.208.0,80
203.18.211.0,80
203.18.215.0,80
203.19.18.0,80
203.19.24.0,80
203.19.30.0,80
203.19.41.0,80
203.19.44.0,80
203.19.46.0,80
203.19.58.0,80
203.19.60.0,80
203.19.64.0,80
203.19.68.0,80
203.19.72.0,80
203.19.101.0,80
203.19.111.0,80
203.19.131.0,80
203.19.133.0,80
203.19.144.0,80
203.19.149.0,80
203.19.156.0,80
203.19.176.0,80
203.19.178.0,80
203.19.208.0,80
203.19.228.0,80
203.19.233.0,80
203.19.242.0,80
203.19.248.0,80
203.19.255.0,80
203.20.17.0,80
203.20.40.0,80
203.20.48.0,80
203.20.61.0,80
203.20.65.0,80
203.20.84.0,80
203.20.89.0,80
203.20.106.0,80
203.20.115.0,80
203.20.117.0,80
203.20.118.0,80
203.20.122.0,80
203.20.126.0,80
203.20.135.0,80
203.20.136.0,80
203.20.150.0,80
203.20.230.0,80
203.20.232.0,80
203.20.236.0,80
203.21.0.0,80
203.21.2.0,80
203.21.8.0,80
203.21.10.0,80
203.21.18.0,80
203.21.33.0,80
203.21.34.0,80
203.21.41.0,80
203.21.44.0,80
203.21.68.0,80
203.21.82.0,80
203.21.96.0,80
203.21.124.0,80
203.21.136.0,80
203.21.145.0,80
203.21.206.0,80
203.22.24.0,80
203.22.28.0,80
203.22.31.0,80
203.22.68.0,80
203.22.76.0,80
203.22.84.0,80
203.22.87.0,80
203.22.92.0,80
203.22.99.0,80
203.22.106.0,80
203.22.122.0,80
203.22.131.0,80
203.22.163.0,80
203.22.166.0,80
203.22.170.0,80
203.22.176.0,80
203.22.194.0,80
203.22.242.0,80
203.22.245.0,80
203.22.246.0,80
203.22.252.0,80
203.23.0.0,80
203.23.47.0,80
203.23.61.0,80
203.23.62.0,80
203.23.73.0,80
203.23.85.0,80
203.23.92.0,80
203.23.98.0,80
203.23.107.0,80
203.23.112.0,80
203.23.130.0,80
203.23.140.0,80
203.23.172.0,80
203.23.182.0,80
203.23.186.0,80
203.23.192.0,80
203.23.197.0,80
203.23.198.0,80
203.23.204.0,80
